,price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15
254,245000.0,3,2.5,7442,2.0,0.0,0.0,3,1730,0,1987,98030,47.3507,-122.178,1630
255,592500.0,2,2.0,9191,1.5,0.0,2.0,5,1420,0,1928,98115,47.6979,-122.32,1420
256,385000.0,4,1.75,7620,1.0,0.0,0.0,4,1180,1180,1955,98106,47.5278,-122.345,1910
257,315000.0,3,1.75,11455,1.0,0.0,0.0,4,1200,380,1974,98059,47.4756,-122.147,1550
258,255000.0,3,1.0,10170,1.0,0.0,0.0,3,1230,0,1979,98045,47.4437,-121.772,1380
259,693000.0,4,2.5,4425,2.0,0.0,0.0,3,2460,0,2006,98052,47.7048,-122.109,2990
260,780000.0,3,1.0,4400,1.5,0.0,0.0,3,1460,200,1911,98112,47.6362,-122.302,1660
261,237000.0,3,1.75,8470,1.0,0.0,0.0,4,1270,0,1960,98198,47.4207,-122.29,1600
262,525000.0,3,2.25,40510,2.0,0.0,0.0,3,1320,780,1979,98074,47.6154,-122.04700000000001,2380
263,425000.0,2,1.0,5040,1.0,0.0,0.0,3,770,0,1930,98144,47.5964,-122.29899999999999,1330
264,369900.0,1,0.75,10079,1.0,1.0,4.0,5,760,0,1936,98070,47.4683,-122.43799999999999,1230
265,290000.0,4,2.5,7280,2.0,0.0,0.0,4,1700,0,1988,98031,47.4045,-122.171,1950
266,285000.0,3,1.0,10701,1.0,0.0,0.0,3,1120,0,1954,98106,47.5544,-122.35799999999999,1130
267,415000.0,2,1.0,4500,1.0,0.0,0.0,3,1070,0,1937,98115,47.6802,-122.29,1320
268,272500.0,3,2.5,9900,1.0,0.0,0.0,3,1420,650,1979,98023,47.2988,-122.37100000000001,2070
271,436000.0,2,1.0,7538,1.0,0.0,0.0,4,1040,0,1939,98133,47.7107,-122.352,1440
272,210000.0,3,1.0,11390,1.0,0.0,0.0,4,1700,0,1967,98003,47.3271,-122.323,1350
273,236000.0,3,1.0,5898,1.0,0.0,0.0,3,1300,0,1961,98178,47.5053,-122.255,1320
274,331000.0,3,1.75,1306,1.0,0.0,0.0,3,580,500,1954,98199,47.6601,-122.4,1440
275,365000.0,3,2.5,4510,2.0,0.0,0.0,3,2653,0,2006,98031,47.4145,-122.166,2653
276,450000.0,3,2.0,16258,1.0,0.0,0.0,5,2290,0,1960,98058,47.4672,-122.165,1660
277,770000.0,4,2.75,26300,2.0,0.0,0.0,3,2850,970,2014,98028,47.7618,-122.26100000000001,1860
278,455000.0,4,2.5,49375,1.0,0.0,0.0,3,2210,0,1997,98038,47.3828,-122.071,2670
279,405000.0,3,1.75,6000,1.0,0.0,0.0,3,1240,1150,1908,98118,47.5362,-122.26799999999999,2020
280,304900.0,4,1.75,11325,1.0,0.0,0.0,4,1610,990,1969,98031,47.3954,-122.206,1720
281,170000.0,2,1.0,5265,1.0,0.0,0.0,3,860,0,1931,98178,47.5048,-122.272,1650
282,2050000.0,5,3.0,8480,2.0,0.0,1.0,5,2630,1200,1905,98122,47.6166,-122.287,3050
284,330000.0,3,3.0,13959,1.0,0.0,0.0,4,1740,680,1988,98028,47.7486,-122.23,2570
285,370000.0,4,2.5,8666,2.0,0.0,0.0,3,2720,0,1992,98030,47.3846,-122.169,2410
286,467000.0,5,2.25,13500,1.0,0.0,0.0,3,1850,650,1979,98072,47.7564,-122.14399999999999,2300
287,405000.0,3,1.75,6720,1.0,0.0,0.0,3,1140,530,1980,98034,47.7198,-122.193,1670
288,675000.0,5,2.25,10300,1.0,0.0,0.0,3,1450,1450,1985,98006,47.5461,-122.15100000000001,2310
289,500000.0,2,1.0,14100,1.0,0.0,0.0,4,1140,500,1954,98006,47.5712,-122.14299999999999,1520
290,389999.0,4,2.5,15770,2.0,0.0,0.0,4,1890,0,1968,98166,47.4281,-122.34299999999999,2410
291,630000.0,4,1.75,9025,1.0,0.0,2.0,4,1780,1170,1975,98034,47.7128,-122.223,2120
292,360000.0,4,2.5,9528,2.0,0.0,0.0,3,2160,0,1992,98001,47.3341,-122.255,2280
293,580000.0,4,3.0,11060,2.0,0.0,0.0,3,2270,1010,1986,98056,47.5399,-122.181,2320
294,550000.0,3,2.0,4166,2.0,0.0,3.0,5,1270,700,1929,98126,47.5717,-122.375,2390
295,879000.0,4,2.5,22111,2.0,0.0,0.0,3,3360,0,1994,98075,47.5951,-122.01700000000001,3150
296,265000.0,3,2.0,8959,1.0,0.0,0.0,3,1320,0,1993,98042,47.3536,-122.14399999999999,1740
297,446500.0,3,2.5,7286,2.0,0.0,0.0,3,2650,0,1990,98059,47.5084,-122.154,2400
298,404000.0,3,1.5,8880,1.0,0.0,0.0,3,1330,700,1963,98108,47.5586,-122.311,2140
299,267500.0,3,1.75,11914,1.0,0.0,2.0,3,1090,500,1957,98188,47.4427,-122.274,1630
301,335000.0,3,2.5,7632,2.0,0.0,0.0,3,2440,0,1998,98003,47.3494,-122.301,2510
302,576000.0,3,2.5,9000,1.0,0.0,0.0,4,970,970,1948,98117,47.6933,-122.39299999999999,2190
303,208633.0,3,2.5,3810,2.0,0.0,0.0,3,2040,0,2006,98038,47.3537,-122.0,2370
304,315000.0,3,2.25,8750,1.0,0.0,0.0,4,1120,1080,1964,98166,47.476000000000006,-122.337,1460
305,725000.0,3,1.75,3300,1.0,0.0,0.0,4,960,960,1913,98112,47.6239,-122.29799999999999,1740
306,550000.0,4,2.75,7750,1.0,0.0,0.0,4,1400,400,1965,98177,47.7776,-122.384,1800
307,610750.0,4,2.25,7297,2.0,0.0,0.0,3,2180,0,1984,98074,47.6459,-122.05799999999999,2250
308,550700.0,2,1.0,5000,1.5,0.0,0.0,4,1010,0,1908,98105,47.6692,-122.29700000000001,1460
309,665000.0,4,2.75,10574,2.0,0.0,0.0,5,2220,1100,1960,98056,47.5376,-122.18,2720
310,834000.0,4,2.5,4000,1.5,0.0,2.0,5,1980,390,1928,98144,47.601000000000006,-122.294,2440
311,201000.0,5,1.75,78408,1.5,0.0,0.0,3,1660,0,1915,98065,47.528999999999996,-121.837,1660
312,2380000.0,5,2.5,9050,2.0,0.0,4.0,5,3370,280,1921,98119,47.6345,-122.367,2880
315,305000.0,4,2.25,7700,1.0,0.0,0.0,3,1350,600,1979,98058,47.4441,-122.125,2150
316,487000.0,3,2.0,14052,1.0,0.0,0.0,5,1720,870,1948,98133,47.7357,-122.333,1570
317,390000.0,3,2.5,64904,1.0,0.0,0.0,4,1930,0,1988,98042,47.346000000000004,-122.15700000000001,2350
318,548000.0,2,1.0,3864,1.0,0.0,0.0,4,1170,300,1916,98103,47.6638,-122.345,1570
319,268750.0,4,1.0,8775,1.0,0.0,0.0,3,800,0,1943,98166,47.48,-122.336,1310
320,819900.0,5,2.75,7119,2.0,0.0,0.0,3,3150,0,2013,98052,47.6759,-122.15100000000001,1560
321,520000.0,3,2.25,16200,2.0,0.0,0.0,3,2030,0,1984,98027,47.5162,-122.057,2660
322,230000.0,3,2.0,11204,1.0,0.0,0.0,3,1450,0,2003,98001,47.2639,-122.25200000000001,1520
323,240000.0,3,1.75,10248,1.0,0.0,0.0,3,1510,0,1969,98023,47.2929,-122.37100000000001,1510
324,232000.0,2,1.0,12092,1.0,0.0,0.0,3,960,280,1922,98146,47.4957,-122.352,1820
325,240500.0,2,1.0,12092,1.0,0.0,0.0,3,960,280,1922,98146,47.4957,-122.352,1820
326,274975.0,3,2.5,45004,2.0,0.0,0.0,3,3030,0,1987,98077,47.7721,-122.09299999999999,3080
327,740000.0,4,2.0,4400,1.5,0.0,0.0,4,2050,0,1922,98102,47.644,-122.319,2320
328,186375.0,3,1.0,7636,1.0,0.0,0.0,2,1000,0,1952,98166,47.472,-122.344,1150
329,790000.0,3,2.25,10289,1.0,0.0,0.0,4,1590,780,1977,98005,47.592,-122.166,2500
330,880000.0,4,3.5,6750,2.0,0.0,0.0,3,1890,910,1951,98105,47.669,-122.275,2370
331,279000.0,6,1.75,11180,2.0,0.0,0.0,4,2240,0,1955,98198,47.42,-122.323,1590
332,295000.0,3,2.0,10530,1.0,0.0,2.0,3,1810,0,1991,98022,47.1913,-122.012,1910
333,640000.0,2,1.0,5000,1.0,0.0,0.0,3,1070,0,1924,98103,47.6666,-122.331,1710
334,940000.0,4,2.0,9525,2.0,0.0,0.0,5,2490,0,1968,98040,47.5639,-122.21700000000001,2770
335,260000.0,4,2.5,5238,2.0,0.0,0.0,3,1960,0,2003,98038,47.3483,-122.052,1800
336,559900.0,3,2.75,5569,1.0,0.0,0.0,3,1860,1070,2004,98072,47.7648,-122.164,2580
337,791500.0,4,2.0,3500,1.5,0.0,0.0,5,1510,0,1911,98103,47.6794,-122.35700000000001,1820
338,265000.0,3,1.75,8250,1.0,0.0,0.0,3,1420,0,1954,98133,47.7535,-122.354,1740
339,245000.0,3,1.75,11547,1.0,0.0,0.0,3,1740,0,1954,98178,47.4945,-122.22,880
340,485000.0,4,1.75,43995,2.0,0.0,0.0,4,2560,0,1962,98052,47.6945,-122.09299999999999,2560
341,684000.0,4,3.5,8414,2.0,0.0,0.0,3,2420,620,2010,98059,47.5222,-122.15700000000001,3470
342,425000.0,3,1.75,6840,1.0,0.0,0.0,3,1300,1200,1957,98125,47.7222,-122.32,1580
343,309600.0,4,1.75,20000,1.0,0.0,0.0,4,1275,0,1991,98070,47.3796,-122.49,1660
344,552250.0,4,2.5,5823,2.0,0.0,0.0,3,2580,0,2002,98065,47.5374,-121.875,2380
345,165000.0,4,1.0,7134,1.0,0.0,0.0,3,1000,0,1943,98178,47.4897,-122.24,1020
346,239900.0,4,1.0,7134,1.0,0.0,0.0,3,1000,0,1943,98178,47.4897,-122.24,1020
347,320000.0,2,1.0,32633,1.0,0.0,0.0,4,1070,0,1930,98059,47.4716,-122.07799999999999,1360
348,206600.0,3,2.0,13464,1.0,0.0,0.0,4,1390,0,1987,98030,47.3581,-122.17299999999999,1720
349,387000.0,4,1.75,7690,1.0,0.0,0.0,3,1250,1250,1973,98155,47.7713,-122.307,2040
350,299000.0,1,0.75,12120,1.0,0.0,0.0,3,560,0,1967,98014,47.675,-121.854,1300
351,855000.0,4,2.75,10460,2.0,0.0,0.0,3,2270,0,1965,98040,47.5603,-122.22200000000001,2610
352,315000.0,3,1.0,14400,1.0,0.0,0.0,4,1300,600,1954,98166,47.4147,-122.337,1940
353,437500.0,2,1.0,3120,1.0,0.0,2.0,5,790,200,1907,98103,47.68,-122.353,1930
354,252000.0,4,1.5,19800,1.0,0.0,0.0,4,1050,500,1969,98001,47.3117,-122.27,1640
355,375000.0,4,1.75,7475,1.0,0.0,0.0,5,1100,1100,1955,98118,47.543,-122.28,1600
356,300000.0,4,2.5,4862,2.0,0.0,0.0,3,1910,0,2005,98038,47.3607,-122.03399999999999,2010
357,420000.0,4,1.0,9600,1.5,0.0,0.0,4,1750,0,1954,98006,47.5759,-122.137,1750
358,900000.0,3,1.0,77972,1.0,0.0,0.0,3,1330,0,1928,98033,47.6891,-122.15899999999999,1340
359,679900.0,3,2.5,5750,2.0,0.0,2.0,3,1980,460,2000,98116,47.565,-122.381,1520
360,463000.0,3,2.5,29970,2.0,0.0,0.0,3,1640,0,1992,98053,47.6359,-121.97399999999999,1580
361,380000.0,5,2.5,11340,2.0,0.0,0.0,4,2760,0,1978,98059,47.4769,-122.141,2470
362,329500.0,4,2.5,7912,2.0,0.0,0.0,3,1820,0,1994,98038,47.3845,-122.029,1820
363,604950.0,3,2.5,5608,1.0,0.0,0.0,3,1340,770,2013,98033,47.6743,-122.184,2040
364,795000.0,5,2.5,9570,1.0,0.0,2.0,4,1640,1400,1966,98006,47.5651,-122.164,2920
365,465000.0,3,2.0,40438,2.0,0.0,0.0,3,1840,0,1994,98045,47.4853,-121.709,1380
366,673000.0,4,2.5,10400,2.0,0.0,0.0,3,2990,0,2002,98166,47.4508,-122.359,2140
367,810000.0,4,2.5,15420,2.0,0.0,0.0,3,3520,0,1991,98074,47.6375,-122.016,3400
368,785000.0,4,2.75,69415,1.0,0.0,0.0,4,1910,530,1989,98075,47.5944,-122.042,2770
369,338000.0,4,3.0,7500,1.0,0.0,0.0,3,1370,720,1986,98056,47.4888,-122.182,1810
370,280000.0,3,2.25,7222,2.0,0.0,0.0,3,1430,0,1993,98056,47.5112,-122.19,1430
371,315000.0,4,2.25,10754,1.0,0.0,0.0,5,1100,1080,1954,98133,47.7711,-122.34100000000001,1810
372,530000.0,4,2.25,10754,1.0,0.0,0.0,5,1100,1080,1954,98133,47.7711,-122.34100000000001,1810
373,380000.0,5,3.0,9914,2.0,0.0,0.0,3,3450,0,2004,98023,47.2813,-122.345,2860
374,297000.0,3,2.25,7562,2.0,0.0,0.0,3,1450,0,1994,98056,47.5038,-122.189,1650
375,730000.0,4,2.5,7331,2.0,0.0,0.0,3,3230,0,2004,98075,47.5823,-121.97,3480
376,450000.0,3,1.75,13500,1.0,0.0,0.0,3,1110,530,1940,98125,47.7164,-122.304,1770
377,275000.0,3,3.0,7750,1.0,0.0,0.0,3,1060,530,1997,98038,47.3624,-122.045,1680
378,595000.0,4,2.0,2849,2.0,0.0,0.0,3,2020,0,1960,98115,47.6831,-122.329,1910
379,435000.0,3,1.5,3348,1.5,0.0,0.0,3,1300,0,1904,98144,47.592,-122.307,1590
380,270000.0,2,1.5,209959,1.0,0.0,0.0,1,1380,0,1954,98011,47.7461,-122.195,3130
381,950000.0,3,3.0,14338,2.0,0.0,0.0,3,3030,1010,1986,98077,47.7268,-122.06,3360
382,389000.0,4,2.25,5337,2.0,0.0,0.0,3,2130,0,2001,98019,47.7237,-121.959,2300
383,560000.0,4,2.25,7800,1.0,0.0,0.0,3,1580,970,1968,98052,47.6283,-122.095,2420
385,799000.0,4,2.25,11585,2.0,0.0,0.0,4,2510,0,1969,98040,47.5483,-122.226,2450
386,365500.0,3,2.0,9600,1.0,0.0,0.0,4,1410,0,1983,98072,47.7591,-122.146,1410
387,252350.0,3,2.0,7352,1.0,0.0,0.0,3,1160,490,1979,98058,47.4612,-122.169,1710
388,403950.0,4,2.5,13780,2.0,0.0,0.0,3,2120,0,1993,98146,47.4987,-122.365,1880
389,385000.0,4,1.5,10726,1.0,0.0,0.0,3,1380,660,1954,98177,47.772,-122.35799999999999,1610
390,345000.0,4,1.0,7620,1.5,0.0,0.0,3,1550,0,1957,98106,47.5287,-122.35,1450
391,490000.0,3,2.75,3128,2.0,0.0,0.0,4,1980,0,1979,98008,47.6109,-122.11399999999999,1950
392,330000.0,3,2.5,26977,2.0,0.0,0.0,3,1600,0,2005,98019,47.7736,-121.90100000000001,1790
393,927000.0,4,2.75,12090,2.0,0.0,0.0,3,3300,0,1953,98004,47.6294,-122.21799999999999,3180
394,1120000.0,4,2.5,16619,2.0,0.0,1.0,4,3840,0,1983,98040,47.5634,-122.213,3600
395,330000.0,2,1.0,10000,1.0,0.0,0.0,5,1220,0,1950,98028,47.7405,-122.241,2000
396,530000.0,5,2.25,8800,1.0,0.0,0.0,4,1500,1220,1958,98008,47.5976,-122.118,2110
397,365000.0,4,2.0,25600,1.0,0.0,0.0,1,1940,0,1962,98006,47.5722,-122.12899999999999,2000
398,378750.0,3,2.5,3000,1.5,0.0,0.0,3,1260,900,1909,98118,47.5644,-122.289,1060
399,269900.0,4,1.75,8750,1.5,0.0,0.0,4,1530,0,1968,98058,47.4556,-122.15700000000001,1390
400,557000.0,3,3.5,2096,2.0,0.0,0.0,3,1290,420,2008,98122,47.6055,-122.305,1630
401,360000.0,4,1.75,16980,1.0,0.0,0.0,4,2150,1580,1974,98022,47.1775,-122.022,1880
402,352000.0,2,1.0,5000,1.0,0.0,0.0,4,940,0,1937,98117,47.6879,-122.385,1560
403,437000.0,3,2.5,22357,2.0,0.0,0.0,3,1750,0,1994,98045,47.4807,-121.779,2430
404,322500.0,4,2.5,6753,2.0,0.0,0.0,3,1820,0,1994,98038,47.3845,-122.03200000000001,1820
405,650000.0,3,3.25,2000,2.0,0.0,0.0,3,1330,180,2001,98116,47.5815,-122.402,1510
406,450000.0,3,2.0,1213,3.0,0.0,0.0,3,1290,0,2001,98103,47.6609,-122.344,1290
407,278500.0,3,2.0,5250,1.0,0.0,0.0,3,1570,0,1998,98092,47.3163,-122.18799999999999,1570
408,364950.0,4,2.5,6957,2.0,0.0,0.0,3,1930,0,1995,98055,47.4309,-122.191,2090
409,840000.0,4,3.5,40139,1.0,0.0,4.0,4,2840,0,1986,98038,47.401,-122.02600000000001,3180
410,268000.0,3,2.5,8134,2.0,0.0,0.0,3,1550,0,1991,98031,47.403999999999996,-122.191,1550
411,517534.0,2,1.0,143947,1.0,0.0,0.0,3,833,0,2006,98070,47.3889,-122.48200000000001,1380
412,632925.0,3,2.5,32239,2.0,0.0,0.0,4,2990,0,1978,98077,47.7718,-122.095,2990
413,577500.0,3,2.5,7251,2.0,0.0,0.0,3,2000,0,1995,98034,47.7067,-122.2,2450
414,339000.0,4,1.5,7480,1.5,0.0,2.0,3,2390,0,1920,98178,47.504,-122.227,2850
415,570000.0,3,1.75,37461,1.0,0.0,0.0,4,1530,1380,1967,98052,47.7015,-122.164,2520
416,563500.0,4,1.75,174240,1.0,0.0,0.0,3,1610,475,1964,98024,47.5753,-121.95,2690
417,423000.0,4,2.25,9351,1.0,0.0,0.0,5,1290,910,1962,98133,47.7448,-122.333,1910
418,355000.0,3,2.25,5028,2.0,0.0,0.0,3,1860,0,2012,98019,47.7318,-121.98200000000001,2320
420,482000.0,2,1.0,3960,1.0,0.0,0.0,3,950,0,1941,98103,47.6885,-122.337,1320
421,625000.0,3,1.75,9135,1.0,0.0,0.0,5,1600,0,1955,98006,47.5724,-122.179,1580
422,538000.0,3,2.5,11632,2.0,0.0,0.0,3,2250,0,1988,98056,47.5272,-122.169,2360
423,380000.0,3,2.5,10255,2.0,0.0,0.0,4,2280,0,1985,98058,47.4334,-122.161,2310
424,375000.0,2,1.0,5120,1.0,0.0,0.0,3,940,0,1909,98122,47.6073,-122.30799999999999,1300
425,245000.0,3,2.5,8500,1.0,0.0,0.0,5,1030,500,1996,98038,47.3592,-122.046,1850
426,310000.0,5,1.75,27260,1.0,0.0,0.0,4,2190,0,1947,98166,47.4546,-122.337,1620
427,1300000.0,3,2.0,15021,1.0,0.0,0.0,4,1770,580,1976,98004,47.6408,-122.219,3530
428,397000.0,4,2.0,7680,1.0,0.0,0.0,3,1200,240,1971,98034,47.7245,-122.2,1460
429,365000.0,3,2.5,4052,2.0,0.0,0.0,3,2200,0,2005,98058,47.4362,-122.178,2310
430,328500.0,4,3.0,8250,2.0,0.0,0.0,3,2290,0,1990,98042,47.3739,-122.156,2290
432,1000000.0,4,2.5,3277,1.5,0.0,0.0,5,1920,690,1922,98103,47.6636,-122.33,1810
433,237000.0,3,2.5,2138,2.0,0.0,0.0,3,1490,0,2005,98055,47.4324,-122.197,1490
434,525000.0,4,2.5,5280,2.0,0.0,0.0,3,2450,0,2003,98011,47.7734,-122.22399999999999,2300
435,749000.0,4,2.5,9627,1.0,0.0,0.0,3,1440,270,1976,98006,47.559,-122.164,2140
436,722500.0,5,2.5,11800,2.0,0.0,0.0,3,3470,1400,1983,98074,47.633,-122.041,3180
437,843000.0,3,2.5,8750,2.0,0.0,0.0,3,3130,0,1991,98052,47.6954,-122.103,2860
438,438000.0,2,2.0,1372,3.0,0.0,0.0,3,1270,0,2000,98115,47.6776,-122.318,1610
439,578000.0,3,1.75,10875,1.0,0.0,2.0,3,1540,580,1977,98146,47.504,-122.382,2460
440,227950.0,3,1.5,8230,1.0,0.0,0.0,5,1670,0,1954,98001,47.2613,-122.255,2077
441,196000.0,3,2.25,11576,2.0,0.0,0.0,3,2070,0,1974,98001,47.3417,-122.271,1890
442,641000.0,2,1.0,5332,1.0,0.0,0.0,3,1070,350,1953,98105,47.6694,-122.275,2400
443,350000.0,3,1.5,219978,1.0,0.0,0.0,4,1250,0,1980,98038,47.4056,-121.955,1930
444,205000.0,3,1.0,7980,1.0,0.0,0.0,4,940,0,1960,98032,47.3838,-122.289,1150
445,400000.0,3,1.75,9102,1.0,0.0,0.0,3,1920,0,1968,98072,47.7487,-122.08200000000001,1920
446,1030000.0,3,2.5,9816,1.0,0.0,0.0,3,2610,935,2005,98027,47.5534,-122.07799999999999,3630
447,505000.0,3,2.0,5460,1.0,0.0,0.0,3,1260,0,1972,98034,47.7355,-122.18,1510
448,475000.0,5,2.5,7200,1.0,0.0,0.0,3,1300,1040,1975,98034,47.7206,-122.211,1930
449,520000.0,3,2.25,9263,1.0,0.0,0.0,5,1440,1150,1977,98028,47.7691,-122.262,2580
450,1450000.0,3,4.5,24920,2.0,0.0,2.0,3,3260,710,1977,98034,47.7183,-122.258,2610
451,333500.0,3,1.75,9732,1.0,0.0,0.0,3,1220,0,1965,98011,47.7736,-122.214,1630
452,232000.0,3,1.0,10403,1.0,0.0,0.0,4,1400,0,1976,98038,47.361999999999995,-122.029,1230
453,691100.0,3,2.75,16117,1.0,0.0,0.0,4,1710,650,1983,98006,47.5698,-122.12100000000001,2120
454,811000.0,3,1.75,9897,1.0,0.0,0.0,4,1870,0,1960,98040,47.5505,-122.221,1900
455,551000.0,3,2.5,5802,2.0,0.0,0.0,3,2830,0,2001,98028,47.7605,-122.234,2500
456,496500.0,3,2.5,3640,2.0,0.0,0.0,3,2260,0,1994,98072,47.7356,-122.15700000000001,2350
457,705000.0,3,3.0,20978,2.0,1.0,3.0,4,1770,200,1980,98070,47.3844,-122.43799999999999,2280
458,578000.0,4,2.5,9225,1.0,0.0,2.0,5,1770,1370,1966,98055,47.4904,-122.226,2460
459,255000.0,3,1.75,8659,1.0,0.0,0.0,5,1240,0,1986,98042,47.3663,-122.089,1490
460,1050000.0,4,3.5,7832,2.0,0.0,0.0,3,3450,0,2007,98006,47.5637,-122.12299999999999,3220
461,348000.0,3,2.25,8491,2.0,0.0,0.0,4,2570,0,1989,98042,47.3759,-122.125,2400
462,230000.0,3,2.0,3413,2.0,0.0,0.0,3,1510,0,1985,98031,47.3912,-122.167,1570
463,359500.0,4,2.25,11250,2.0,0.0,0.0,3,2390,0,1988,98023,47.3305,-122.37100000000001,2480
464,330000.0,3,1.0,7000,1.0,0.0,0.0,3,980,0,1953,98133,47.7617,-122.35700000000001,1220
465,80000.0,1,0.75,5050,1.0,0.0,0.0,2,430,0,1912,98014,47.6499,-121.90899999999999,1200
466,465000.0,3,1.75,6360,1.0,0.0,0.0,3,1480,0,1954,98133,47.7311,-122.353,1480
467,325000.0,4,2.5,7324,2.0,0.0,0.0,3,1850,0,1997,98042,47.3701,-122.10700000000001,2100
468,340500.0,3,2.0,28025,1.0,0.0,0.0,4,1920,350,1947,98168,47.4857,-122.318,1770
469,342500.0,3,2.5,5192,2.0,0.0,0.0,3,1810,0,1993,98038,47.3724,-122.042,1810
470,290900.0,2,2.0,17600,2.0,0.0,0.0,3,1610,0,1930,98178,47.4855,-122.266,1310
471,868700.0,3,4.25,6161,2.0,0.0,0.0,3,3840,0,2000,98074,47.6336,-122.064,3230
472,1200000.0,4,2.75,8400,2.0,0.0,1.0,3,3130,980,1928,98125,47.717,-122.281,2820
474,859900.0,4,2.75,6298,2.0,0.0,0.0,3,3390,0,2011,98074,47.5906,-122.06200000000001,3390
475,520000.0,4,2.25,3006,2.0,0.0,0.0,3,1890,0,2003,98029,47.5461,-121.99799999999999,1580
476,460000.0,3,2.5,2527,2.0,0.0,2.0,3,1080,530,2005,98118,47.5674,-122.29,1610
477,438924.0,3,1.5,4590,1.0,0.0,0.0,3,850,200,1949,98115,47.6943,-122.29,1770
478,315000.0,2,1.0,6550,1.0,0.0,0.0,3,630,0,1918,98126,47.5486,-122.38,1420
479,590000.0,4,2.75,10650,1.0,0.0,2.0,3,1780,1130,1975,98033,47.6658,-122.18799999999999,2920
480,378500.0,4,1.75,8640,1.0,0.0,0.0,3,850,850,1955,98006,47.5772,-122.15299999999999,1620
481,328500.0,3,2.5,8130,2.0,0.0,0.0,4,1950,0,1990,98042,47.3875,-122.161,2350
482,849950.0,3,3.0,9773,2.0,0.0,0.0,4,2990,0,1973,98005,47.6344,-122.17399999999999,2230
483,525000.0,3,1.5,6000,1.0,0.0,2.0,3,900,450,1950,98136,47.5275,-122.391,1730
485,295000.0,4,2.5,7725,1.0,0.0,0.0,4,1460,700,1978,98023,47.3078,-122.37799999999999,2060
486,1070000.0,6,3.5,11793,2.0,0.0,0.0,3,3860,1000,1998,98006,47.5521,-122.137,3600
487,207950.0,2,2.0,5000,1.0,0.0,0.0,3,890,0,1917,98118,47.5158,-122.264,1860
488,699900.0,4,2.75,7302,2.0,0.0,0.0,3,2810,0,2002,98075,47.5985,-121.977,2820
489,1280000.0,5,2.5,9500,2.0,0.0,1.0,4,3400,0,1977,98027,47.5645,-122.08200000000001,3080
490,452000.0,4,1.5,7350,1.0,0.0,0.0,4,960,620,1963,98052,47.6734,-122.154,1560
491,370000.0,3,2.0,5036,1.0,0.0,1.0,4,1680,0,1987,98055,47.4734,-122.186,1680
492,232000.0,3,1.75,11230,1.0,0.0,0.0,5,1300,0,1968,98042,47.3811,-122.087,1300
493,669950.0,5,2.5,14062,2.0,0.0,0.0,4,2380,440,1960,98034,47.7081,-122.215,1910
494,397500.0,3,2.0,6710,1.0,0.0,0.0,3,1070,440,1972,98034,47.7193,-122.21600000000001,1660
495,490000.0,2,2.5,1391,2.0,0.0,0.0,3,870,360,2004,98112,47.6192,-122.301,1240
496,725000.0,4,2.0,4140,2.0,0.0,0.0,3,1710,400,1925,98116,47.5836,-122.387,1440
497,299000.0,3,2.75,19635,1.0,0.0,2.0,4,1610,1470,1958,98032,47.3841,-122.28399999999999,2424
498,625000.0,2,1.5,5750,1.5,0.0,0.0,4,1190,300,1900,98116,47.5872,-122.39,1590
499,437500.0,3,2.5,4500,2.0,0.0,0.0,3,2120,0,2000,98065,47.5322,-121.88,2530
500,650000.0,4,2.5,5438,2.0,0.0,0.0,3,3180,0,2003,98065,47.5416,-121.86399999999999,3030
501,475000.0,2,1.0,3825,1.0,0.0,0.0,3,860,630,1929,98117,47.6799,-122.381,1460
502,342000.0,3,2.0,11947,1.0,0.0,0.0,4,1930,0,1966,98042,47.3672,-122.15100000000001,2200
503,1200000.0,4,2.5,7800,2.0,0.0,0.0,3,2770,0,1999,98033,47.684,-122.205,2720
504,280000.0,3,1.5,11610,1.0,0.0,0.0,4,1670,0,1963,98055,47.4404,-122.191,1930
505,240000.0,2,1.75,7200,1.0,0.0,0.0,3,1330,0,1993,98188,47.4467,-122.281,1450
506,529000.0,3,1.0,3328,1.5,0.0,0.0,4,1210,0,1924,98107,47.6729,-122.363,1640
507,442000.0,3,1.0,5100,1.0,0.0,0.0,4,1030,160,1941,98136,47.5346,-122.385,1690
508,615000.0,2,1.0,6872,1.0,0.0,0.0,4,820,720,1946,98119,47.6454,-122.37299999999999,1420
509,1490000.0,4,3.75,10800,2.0,0.0,0.0,3,4030,0,2006,98033,47.6821,-122.196,2160
510,585000.0,4,1.75,7559,1.0,0.0,0.0,4,1580,850,1981,98052,47.7206,-122.11,1980
511,480000.0,4,2.5,7787,2.0,0.0,0.0,3,2600,0,2005,98059,47.4877,-122.139,2830
512,1100000.0,5,3.5,57063,2.0,0.0,0.0,4,4410,0,1990,98053,47.6554,-122.01799999999999,2900
513,290000.0,4,1.0,8184,1.5,0.0,0.0,3,1330,0,1949,98133,47.7343,-122.34700000000001,1220
514,615000.0,3,1.75,5000,1.0,0.0,0.0,5,950,950,1951,98116,47.5789,-122.39299999999999,1770
515,300000.0,2,1.0,7680,1.0,0.0,0.0,4,1100,0,1950,98133,47.7439,-122.339,1460
516,308000.0,3,1.0,39150,1.5,0.0,0.0,3,1580,400,1932,98030,47.3818,-122.225,1860
